-0.129306	3.665373	1
-3.66997	-4.490302	1
3.559029	-0.782023	1
8.078928	3.470027	0
-0.410116	0.818939	1
2.873261	6.25205	1
9.615684	-3.805877	0
-5.021682	5.87184	1
-7.71199	-2.780027	0
9.681417	-0.923239	0
-3.231594	-1.638748	1
8.657132	8.358176	0
-7.758125	-0.046652	0
-3.413752	-8.164127	0
-4.274182	-4.410231	1
-0.426215	2.944279	1
6.418428	7.128508	0
7.282331	2.057682	0
-6.758012	6.13457	1
-4.562229	3.639552	1
4.666527	-4.08489	1
7.517654	8.5349	0
-1.964716	-8.665843	0
-8.726999	3.458422	0
-1.801857	8.746332	0
-7.914048	1.458671	0
-1.689142	0.539066	1
4.301081	9.861657	0
1.360856	5.020921	1
-3.326544	4.054044	1
-7.272177	9.466631	0
1.31558	0.075094	1
7.63857	-9.029737	0
5.825761	-2.757642	1
-1.83253	6.958786	1
-6.401494	-3.785548	1
6.992447	8.760714	0
-6.005861	-5.262446	1
-1.882034	-9.901958	0
-9.426084	9.830381	0
9.387255	0.662166	0
-3.339347	-9.674418	0
6.658111	3.8862	1
-7.076979	5.821162	0
-0.460091	-6.331257	1
7.067208	5.714244	1
9.64771	-5.278238	0
7.13633	2.805895	0
-3.571436	-1.356344	1
4.131467	5.026325	1
0.969054	8.196296	0
6.312947	8.387142	0
-0.633953	-4.797362	1
-2.419954	4.219044	1
-9.522569	9.568448	0
3.012043	6.486753	1
-0.937761	-8.781619	0
4.168486	6.592611	1
8.042086	-9.783468	0
9.317193	1.745175	0
-2.48321	3.338951	1
7.640144	-6.75156	0
-3.538541	-9.532691	0
5.256702	-2.269311	1
-0.904946	-5.785327	1
3.554014	6.910334	1
0.249868	7.282247	0
6.761416	1.161187	1
-3.286474	-7.613378	0
-4.237158	3.04184	1
-7.701359	2.733117	0
-5.853678	5.596538	1
4.382688	0.030331	1
9.479879	1.469914	0
-2.058379	1.812259	1
5.484136	-4.752871	1
-4.976651	-9.033735	0
3.274742	-0.139864	1
-5.093757	-0.575513	1
-2.209708	6.81856	1
-9.044129	-7.321385	0
-5.167463	6.038503	1
-0.316058	0.34446	1
1.468263	-5.064549	1
-9.676635	7.763034	0
-6.206209	-8.206266	0
-5.644502	-4.36026	1
8.781308	-7.82568	0
-7.891188	2.764444	0
-6.400794	3.14542	1
-4.884921	-5.642575	1
-5.854439	-0.985364	1
-1.960202	0.45874	1
-6.09287	-1.753094	1
0.983168	-6.55243	1
-1.168515	8.726108	0
4.983503	-7.668898	0
-0.346345	2.508077	1
1.269503	4.087328	1
4.292706	9.409815	0
4.929591	-1.372575	1
5.201866	8.478153	0
-0.197981	1.437317	1
-2.965384	0.7962	1
-0.631129	-1.288511	1
5.069927	3.443927	1
5.374915	-1.998398	1
0.802372	-5.886075	1
1.667588	0.79	1
-2.573508	-9.333668	0
-9.201564	-2.440312	0
-0.959274	4.779731	1
-8.788328	-6.70934	0
-7.589945	-2.188342	0
-1.196129	6.936399	1
6.953236	-3.048829	1
-5.764935	-2.209334	1
-5.423447	3.177309	1
-2.382542	0.864634	1
-2.97178	-0.553663	1
7.364364	-5.190968	0
-9.67086	5.148272	0
1.707816	6.759495	1
-4.299891	-5.11699	1
-0.779635	3.463486	1
0.090532	1.806318	1
4.558393	5.177279	1
-7.591488	1.313817	0
8.966774	8.239837	0
-3.23253	-5.39149	1
0.817693	-2.766823	1
-9.7887	-0.683294	0
-0.730272	-0.184883	1
-3.36063	-4.030803	1
6.942198	-7.347364	0
2.328929	-9.467286	0
7.017685	2.316242	1
-0.564635	8.265174	0
8.993333	4.681807	0
-2.277323	8.076408	0
-4.09623	5.114725	1
-3.909486	-5.33983	1
9.371083	-6.70536	0
5.349808	-9.967783	0
-2.678992	7.201963	0
-1.831176	-0.778195	1
-4.026741	-6.321203	1
-0.907596	-0.204143	1
2.106581	-2.885126	1
-9.90686	2.885705	0
-8.884433	7.417201	0
2.043403	-2.047763	1
-8.03607	-3.229463	0
1.116351	9.295716	0
-9.393567	6.775911	0
-3.783921	-3.514148	1
-4.142778	9.64993	0
-5.675076	-6.373622	1
6.121271	8.813811	0
-7.447681	6.300452	0
9.272135	0.017211	0
9.474735	0.441806	0
4.738397	-2.450471	1
9.927271	-4.40122	0
9.790128	-2.37815	0
-5.310592	-7.459539	0
8.204854	-1.745329	0
5.22414	-9.079752	0
-0.534876	8.727532	0
1.627364	-0.487304	1
7.74891	-2.549683	0
1.597332	5.043503	1
-6.923423	7.426775	0
1.607369	-6.684497	1
-0.370284	0.391919	1
-1.580844	-9.896099	0
3.495577	-9.086443	0
6.249276	-4.561417	1
6.258628	-0.291898	1
0.406825	2.439017	1
7.45081	-6.987755	0
-5.655463	-2.781873	1
4.623007	7.381353	0
6.468925	9.953658	0
-4.518478	-2.825994	1
2.6973	-1.659162	1
9.945423	-2.42911	0
7.337808	-3.090783	0
-3.981029	-8.952795	0
-4.448777	-3.691215	1
-5.062486	-2.286901	1
-5.915796	1.015292	1
2.211286	-4.934508	1
-4.124307	-5.906048	1
3.027867	-4.753244	1
-0.726515	-2.306072	1
-2.894826	-8.942597	0
-1.447665	-3.043034	1
9.96305	-0.656173	0
-4.238002	-3.519223	1
3.995273	5.201408	1
6.642958	3.686708	1
-5.916905	8.826302	0
9.546869	0.853336	0
7.933589	2.525671	0
-4.67782	8.84352	0
8.407268	8.355621	0
2.642862	1.286339	1
-5.443215	-0.860898	1
1.860285	-0.260466	1
5.864852	-7.644625	0
-1.74286	3.206636	1
-5.798682	-2.537685	1
5.381507	-3.275816	1
-0.443872	3.935341	1
8.708214	9.29798	0
-4.331871	9.795971	0
-9.38086	-9.483262	0
-2.221193	-6.705333	1
-3.055953	-2.404201	1
0.10396	2.534642	1
5.271096	5.019983	1
6.709334	-9.94527	0
4.630703	-6.986183	1
3.508502	4.426799	1
4.249238	-5.629156	1
-8.624972	5.067088	0
6.046353	2.094543	1
7.568367	9.629462	0
2.620951	-6.161443	1
-6.205089	7.106124	0
-7.416574	8.605238	0
-7.335159	-4.868994	0
-6.397253	-4.187267	1
-1.703663	-5.295956	1
5.026011	-6.001947	1
6.022426	-4.9159	1
5.32378	-6.016858	1
-3.230741	-7.066107	1
2.192976	-9.222645	0
7.986031	6.791426	0
1.981286	2.815057	1
-9.850463	-1.087991	0
8.070142	9.440792	0
6.151093	4.865543	1
6.351333	-5.517885	1
1.547641	-2.389639	1
-1.276812	-1.961753	1
-1.795983	8.437039	0
-6.780454	-6.52071	1
-0.782614	-1.043471	1
-1.557943	9.811629	0
-3.293088	3.121052	1
0.59036	-6.44513	1
-4.218857	-2.635156	1
7.412591	1.563365	0
3.584117	-6.960463	1
0.642157	-1.984134	1
6.031107	9.119259	0
-9.16289	-4.552437	0
1.447697	7.999417	0
-3.36676	1.46826	1
-0.370413	1.347927	1
-1.632813	-8.613328	0
0.227495	-7.845572	0
0.139824	8.609593	0
-6.642311	-9.229835	0
-7.330957	-5.943442	0
7.467938	-5.174766	0
-3.74303	5.880866	1
-1.49807	-4.184285	1
6.020025	-7.537704	0
4.668361	3.481091	1
-9.908173	2.225895	0
6.05605	9.718751	0
8.518838	-4.464214	0
0.669155	-6.819077	1
-5.475602	3.486485	1
-7.907412	-2.292219	0
-3.392015	-9.195054	0
-0.910696	7.331058	0
-4.165277	-6.793437	1
-2.409872	-0.282895	1
-8.444684	1.921719	0
6.509952	7.745735	0
7.036591	5.537481	1
6.261194	-8.874284	0
-6.089559	-7.496064	0
6.588241	1.231712	1
-9.927636	-2.431194	0
-9.303321	0.234113	0
8.262956	-0.683115	0
-0.280292	9.852668	0
5.26999	-7.334006	0
2.583786	6.673124	1
-3.872588	-8.221	0
6.863379	-9.749846	0
5.317039	-8.179844	0
3.90356	8.12954	0
8.240395	-1.553389	0
8.691128	-1.500183	0
8.873782	1.656377	0
-7.104517	-8.150776	0
6.466346	-0.871641	1
8.202231	-4.298177	0
9.829824	-2.661393	0
-6.06533	5.308884	1
-1.618513	-1.405088	1
8.395137	0.545113	0
-1.072613	6.518345	1
-4.584252	0.960698	1
-2.429702	-5.403651	1
1.379936	-2.484234	1
6.414977	-9.805286	0
8.483022	-9.79926	0
0.613079	-2.014847	1
-8.254502	4.982208	0
-8.538309	3.922107	0
5.380389	9.034651	0
-5.02503	1.730636	1
-7.155831	5.068738	0
2.184969	9.550226	0
-5.817009	-3.77852	1
6.702694	0.218862	1
3.582903	-9.026472	0
1.784637	1.683063	1
-3.666715	-8.340642	0
8.608738	1.21889	0
0.114575	-3.04029	1
5.985471	-5.129521	1
-3.263052	7.173374	0
9.676694	-9.664214	0
0.627335	2.401296	1
-9.58529	-1.749939	0
-6.519082	-7.269774	0
7.665636	3.835179	0
0.521336	-5.977231	1
-4.292296	-0.225881	1
-7.070513	-3.875587	1
-0.382445	1.402445	1
3.893964	1.186016	1
-9.094466	-3.824691	0
2.754466	-9.519026	0
1.061631	-8.03804	0
-5.199225	-1.124209	1
6.113694	5.346235	1
9.93998	5.243735	0
-7.828579	-7.459833	0
9.789682	-2.844779	0
2.985957	-7.328457	0
1.19244	-4.949446	1
4.595746	-3.214252	1
-8.842554	5.063032	0
-3.989177	-8.262381	0
2.548029	-7.240767	0
8.266911	-4.600294	0
-1.217988	5.248047	1
1.072171	-6.481103	1
-0.15629	8.870932	0
7.257767	8.728509	0
9.5998	-3.028094	0
-8.540355	-4.746793	0
1.431233	9.824189	0
-9.576855	-7.156553	0
4.298854	-6.760281	1
-0.821178	6.561072	1
-1.445768	-9.417806	0
-8.411585	-8.223604	0
0.776137	8.061008	0
-2.767712	0.324761	1
6.940353	-3.539672	1
-6.825456	-8.577631	0
-1.486104	3.016882	1
-1.270895	2.085008	1
7.638527	1.582073	0
5.919445	-5.835939	1
-7.877226	2.861212	0
-8.61725	-1.158081	0
1.882864	0.02229	1
-0.781058	7.571251	0
2.817331	-9.472273	0
3.732769	-2.301406	1
-3.456579	3.549829	1
7.250701	-1.064552	0
2.834484	2.460803	1
-7.384707	-7.696162	0
8.084048	7.82352	0
-7.275232	0.629273	0
0.525054	-4.753326	1
-5.855156	2.534418	1
3.701336	-5.741084	1
-6.08806	0.204254	1
-2.508155	3.466002	1
4.610344	9.123381	0
-6.350966	-2.022869	1
5.422348	-2.589893	1
-5.205945	-5.555433	1
5.02334	-0.032382	1
0.659298	-3.217077	1
-6.836198	-1.929163	1
-4.192423	-4.544515	1
3.796232	2.285163	1
-1.208914	-2.052761	1
9.166752	-5.805966	0
4.825123	-0.06309	1
7.211726	-9.767033	0
9.992152	-4.67427	0
7.165043	-9.092615	0
1.60196	3.00909	1
-4.235164	9.893728	0
2.302643	-2.606843	1
1.784127	-3.454514	1
-3.737171	-2.532158	1
-9.86562	-9.980708	0
-3.663065	-4.561033	1
-4.533655	1.085738	1
9.729013	1.329564	0
-6.210922	-4.762267	1
-5.803512	-2.421434	1
-2.572317	3.705547	1
0.376542	-9.350928	0
8.083189	-0.481621	0
-1.719451	-6.773184	1
-2.525644	-1.000665	1
8.277644	4.862731	0
-4.33552	6.203365	1
-9.877806	8.477188	0
-8.960069	7.130729	0
7.825369	9.520003	0
7.894457	3.109567	0
0.602916	-4.553621	1
4.449877	0.91982	1
-8.884885	9.167227	0
-8.193222	-1.308645	0
7.322948	0.777434	0
8.876121	-2.238839	0
6.54738	-7.214381	0
6.207887	-2.506434	1
5.856256	9.351016	0
-1.818647	-1.829529	1
6.959092	7.804613	0
-5.801089	-4.943302	1
6.329886	-0.830069	1
-7.867994	-2.845842	0
8.922802	-7.010097	0
9.075342	2.809948	0
9.100877	-2.639559	0
-6.399313	2.584404	1
0.210265	6.358378	1
-2.941208	-1.946593	1
7.146602	-5.286715	0
1.915917	-5.175004	1
-7.041064	4.898216	1
-2.971599	6.331005	1
-5.580135	2.895027	1
-6.384889	7.932761	0
5.146687	-8.447562	0
6.163279	-7.284343	0
-8.861071	-1.419411	0
-5.921894	7.943086	0
4.274952	1.855447	1
-0.271644	-8.506724	0
-6.81746	8.876125	0
4.429946	1.17361	1
-1.701943	-2.942302	1
3.989151	-0.268498	1
0.206336	0.76111	1
-0.871458	1.064539	1
4.340727	8.808194	0
-9.115542	-8.407323	0
-7.564574	9.225724	0
-9.080613	-9.497032	0
8.870497	-2.390972	0
6.196866	-3.780247	1
6.783738	-7.299494	0
-4.120191	5.352892	1
7.545	7.075018	0
2.790058	-3.382907	1
0.737286	-9.352436	0
-0.298996	-6.284301	1
4.013752	8.852594	0
0.334716	6.901731	1
-6.216766	7.874445	0
-8.077578	-2.374156	0
1.08445	-9.492948	0
2.677442	4.028339	1
3.085603	-8.625049	0
-8.745498	0.360237	0
-5.982514	-9.436717	0
-2.39201	7.305227	0
-5.972103	-4.342602	1
6.709628	-5.698363	1
-8.431759	3.981723	0
1.760231	0.488048	1
7.487239	-2.616513	0
6.888794	3.217814	1
5.556846	9.072868	0
-3.048427	4.953245	1
1.087134	4.3748	1
-8.652279	2.819823	0
-9.093637	6.497406	0
2.218905	2.080058	1
-0.17157	4.865915	1
3.300925	-7.76122	0
8.501912	-2.239398	0
-3.670744	4.218983	1
4.861009	9.380622	0
-7.778689	-0.759006	0
-9.031039	-3.449452	0
3.050453	-7.10988	0
9.550075	-9.947927	0
8.15126	1.896593	0
1.985869	-6.102974	1
-5.695269	2.625569	1
0.93375	4.888598	1
1.413117	-0.901253	1
4.144733	-7.702938	0
-1.589729	8.661729	0
5.647388	-7.699196	0
5.292369	6.969114	1
-2.96689	6.681297	1
-2.782706	-8.62838	0
-4.60714	-9.42046	0
-6.00103	7.15169	0
-5.348572	6.088849	1
-5.362632	-6.66573	1
1.500395	-2.245919	1
-0.538681	-1.597638	1
7.469729	-8.361826	0
-6.581237	-1.59561	1
-4.041546	-8.228739	0
3.486563	-6.746169	1
-1.173379	-1.309116	1
1.966971	9.235855	0
-4.29361	-7.524291	0
2.170639	-1.39273	1
-5.091367	3.307638	1
-2.569196	-7.63698	0
6.218796	1.078036	1
-7.778616	5.748067	0
-5.441587	-4.774554	1
5.566844	-3.06363	1
-5.633897	2.946099	1
-7.967176	-8.550947	0
0.272857	-7.250847	0
5.563383	-5.521996	1
-8.279095	-9.105107	0
9.408046	-6.673621	0
-6.585333	-2.042073	1
-2.243815	9.381428	0
7.83859	-6.664565	0
-9.198558	-2.014001	0
-9.196	-5.800279	0
-7.090866	5.742122	0
8.360597	-9.653339	0
6.264274	6.161418	1
7.05214	2.71465	1
-3.785086	-3.232861	1
-4.925104	-3.313829	1
-2.284857	-7.184672	0
-4.760669	-9.49292	0
-7.194433	5.897941	0
3.432578	3.974293	1
2.459788	-5.596593	1
1.453553	3.567362	1
5.640572	2.289149	1
-6.868253	0.011285	1
1.542993	9.322548	0
3.37327	-3.024766	1
1.725257	-4.832644	1
-7.226194	9.659454	0
-3.160931	-4.615643	1
5.282271	3.837037	1
8.336322	7.204861	0
-2.848683	1.731481	1
1.965836	-4.809924	1
1.490312	-0.875509	1
7.047375	0.909182	1
2.253643	7.91828	0
6.432708	-1.218333	1
-3.558309	0.390598	1
-8.046209	-2.316492	0
-3.272874	7.194923	0
6.289401	0.79867	1
-5.351911	5.08674	1
-4.160056	3.368565	1
-4.953516	4.67209	1
3.728785	9.293403	0
-3.406065	-5.722087	1
-4.506594	-5.37018	1
4.567752	-3.509594	1
-9.050579	-8.504898	0
-9.552339	-8.982573	0
-7.301448	-5.017115	0
-4.036996	-7.397692	0
-5.420848	8.771635	0
8.564723	4.47125	0
3.42236	-8.271933	0
-1.704823	-1.23134	1
6.289896	5.591328	1
-0.152388	1.289596	1
-9.291278	0.796555	0
-2.32634	-1.986137	1
-6.623368	-7.102662	0
-2.697614	6.102142	1
-0.300928	-2.835858	1
9.877268	5.680759	0
-3.125741	4.268969	1
3.546799	-5.544614	1
5.441565	8.437849	0
-7.072166	-8.196885	0
-8.144357	0.345034	0
-3.879173	5.735852	1
-7.113905	-6.265092	0
5.461812	-6.510492	1
-4.087377	-3.049979	1
5.162685	7.794774	0
-0.435678	-4.757715	1
-0.998719	-2.455238	1
3.606309	9.264912	0
-0.043693	8.739755	0
-6.931624	-1.587441	1
4.198456	0.562936	1
4.190568	-0.108587	1
-7.866495	9.403675	0
-4.571082	5.091708	1
8.840572	2.927537	0
-3.762818	-1.699552	1
-1.411238	-0.882936	1
-4.694245	7.036253	1
7.892261	-3.93855	0
7.231664	3.628426	0
-6.781443	-8.724414	0
-1.518757	-8.452638	0
-6.988673	-6.017874	1
-6.664013	-9.061329	0
-9.911189	6.928971	0
-5.782673	-7.684208	0
-4.553188	1.833118	1
-4.303778	3.606923	1
-2.852969	7.734729	0
9.772356	-7.669285	0
4.622009	-4.637608	1
-3.629366	8.135898	0
5.499738	-7.616418	0
-9.741338	-9.721721	0
-3.467463	-6.692868	1
0.737646	-2.131352	1
0.649242	7.72081	0
-4.782039	-4.505734	1
-9.093608	-1.907385	0
1.593071	-9.130325	0
5.116532	-8.685117	0
-4.268884	0.154453	1
-2.135397	-9.96821	0
-1.916126	2.692018	1
-2.430063	4.436827	1
6.890117	-2.570126	1
4.444036	-0.736942	1
1.610732	-0.409928	1
9.781981	8.3561	0
5.107227	4.297199	1
3.176067	1.422671	1
-9.500258	1.424668	0
4.409355	4.158942	1
-1.530704	-4.946582	1
-7.850445	-9.077083	0
-7.241738	2.466577	0
4.421349	-9.153903	0
6.115875	4.665025	1
7.736988	-6.372892	0
6.573346	-4.628343	1
0.869288	-7.223419	0
-7.932898	-0.126339	0
1.922721	-9.027265	0
4.73001	-0.529736	1
-4.33063	5.347283	1
-8.131146	4.85319	0
-0.132806	6.622444	1
0.674511	-7.391177	0
6.353354	6.911515	1
8.137638	9.541194	0
5.801704	3.485738	1
2.589172	9.522714	0
1.478324	3.51878	1
7.529716	-5.003088	0
9.748735	0.52188	0
0.705908	7.392925	0
-3.262208	-4.284399	1
-0.29217	8.42791	0
4.384617	9.707307	0
-1.801429	0.221046	1
0.893359	0.864898	1
-8.744752	-4.788389	0
8.637822	-1.512464	0
4.880866	-5.663334	1
1.113018	1.038488	1
-1.959466	6.794674	1
-2.398222	8.348398	0
-5.732196	9.494931	0
1.784982	5.673857	1
2.736481	5.504931	1
-4.652277	7.621178	0
7.169277	-0.580248	0
-6.468781	-8.638679	0
-1.413118	-8.405024	0
-1.977845	8.748129	0
-3.026918	3.369804	1
0.947416	-0.855293	1
4.224049	-3.449535	1
3.718999	-6.484825	1
7.941473	9.003165	0
0.970435	8.854658	0
-1.414924	-9.367674	0
3.901401	6.835732	1
6.579053	8.746811	0
6.615495	1.797859	1
-4.436418	-8.65641	0
-4.063238	1.421149	1
-2.796567	-4.709663	1
4.187291	1.223565	1
6.382047	-2.326093	1
4.787715	7.372563	0
-1.737886	8.134769	0
-1.885271	-4.54825	1
1.426252	-0.868754	1
-0.192916	-5.151605	1
7.626606	-1.954273	0
6.268598	-5.490509	1
1.517235	3.897497	1
4.612959	3.205759	1
2.184846	-3.18455	1
0.901476	1.670915	1
5.806349	3.604372	1
-0.12293	-9.262458	0
-5.72876	5.100478	1
5.364527	3.610812	1
4.633967	-6.569203	1
-8.052276	-1.04519	0
-4.248392	-7.654272	0
3.001096	6.796403	1
-9.994835	6.473133	0
-3.637039	-6.629265	1
0.473151	-4.074491	1
4.610837	-8.773934	0
3.311854	3.976749	1
-7.084943	5.246269	0
-8.165857	-5.21583	0
-7.134388	-2.728166	0
-7.003898	-8.570735	0
2.436024	-8.483048	0
-7.657592	5.793542	0
0.561447	-7.283089	0
-3.992924	-6.850564	1
3.065795	-5.302972	1
-8.929702	1.476509	0
3.617363	1.934408	1
9.347929	-7.238387	0
6.461417	-0.724337	1
-1.607621	-6.685582	1
9.241376	7.84457	0
-4.558517	1.736927	1
-3.928624	-5.049226	1
8.920601	2.100467	0
2.599347	-3.841103	1
0.494593	9.667235	0
-3.57099	6.824256	1
0.031374	0.559895	1
-9.449947	0.784973	0
7.274805	4.47007	0
4.960553	4.050629	1
6.886346	-1.644487	1
5.890389	6.791046	1
4.808922	-3.715122	1
3.935322	-2.104877	1
1.091118	-0.558888	1
-1.5225	-0.153522	1
1.013523	3.736066	1
-6.56952	2.563343	1
0.508111	-3.862225	1
-0.603309	1.228098	1
-6.30998	6.739771	1
2.022822	-7.975073	0
-3.581269	-7.150251	0
-0.609863	4.940396	1
-5.481143	-8.313847	0
8.42909	-8.188841	0
7.061208	5.951183	1
-1.15771	-3.611777	1
7.622066	6.759241	0
2.148459	9.963571	0
1.541087	8.847929	0
-9.883639	-0.58315	0
7.999679	-3.533584	0
8.775568	2.189166	0
