7.552087	1.275702	0	1
-1.746893	-5.776631	1	0
6.261426	-9.889853	0	1
1.840329	-9.275208	0	1
8.757601	-4.536225	0	1
9.620318	-9.464793	0	1
-8.794446	2.533818	0	1
6.984346	-8.541214	0	1
-1.332823	3.484937	1	0
6.502484	-8.966283	0	1
8.868788	-7.592894	0	1
-9.476042	-2.901098	0	1
-6.582679	-9.147496	0	1
-7.739794	-7.27797	0	1
5.976257	4.903232	1	0
6.243392	0.536817	1	0
-9.335762	-9.237667	0	1
5.585538	0.432255	1	0
-2.607969	-1.798717	1	0
6.701231	5.606721	1	0
1.222004	1.66518	1	0
7.990523	-2.167091	0	1
9.436703	5.846663	0	1
-9.982153	-7.581826	0	1
0.58128	9.626948	0	1
5.614396	1.969102	1	0
-3.517019	-4.61895	1	0
1.278964	6.320471	1	0
-1.644346	3.625244	1	0
-2.420579	-7.31748	0	1
-5.116763	1.042959	1	0
-3.827337	6.80389	1	0
1.795425	-2.479671	1	0
5.498473	-0.520817	1	0
8.643411	8.808991	0	1
-2.755471	1.763529	1	0
-6.760581	-1.87754	1	0
1.42919	7.992768	0	1
-5.908797	-1.177828	1	0
-2.621167	1.073453	1	0
-6.388219	0.358037	1	0
3.054888	-6.828981	1	0
-2.537576	8.601784	0	1
3.299375	4.469921	1	0
-2.240881	-8.614248	0	1
3.985921	-0.39494	1	0
9.998434	3.188264	0	1
2.946587	4.502144	1	0
-8.78688	0.935326	0	1
-2.799497	-3.754197	1	0
-2.088949	6.623455	1	0
-2.61094	2.750722	1	0
6.662646	-3.829186	1	0
-2.667757	9.74707	0	1
5.436853	-7.592761	0	1
-7.752605	-4.146682	0	1
-0.192222	-8.087404	0	1
3.612374	-1.780295	1	0
3.165678	-2.2412	1	0
-3.522016	-0.677525	1	0
6.604468	-4.187305	1	0
7.931732	6.32121	0	1
-1.893362	-7.6006	0	1
0.627215	1.577188	1	0
0.869002	1.58616	1	0
-9.355071	-5.812906	0	1
0.038572	1.135433	1	0
5.540576	8.911585	0	1
-8.813365	-4.302862	0	1
-6.943616	7.047275	1	0
-2.438722	3.230689	1	0
0.763137	5.557877	1	0
3.535726	1.844502	1	0
-9.355867	2.112815	0	1
8.089256	5.723522	0	1
-7.395386	4.066843	0	1
4.872417	-2.102952	1	0
-5.575116	-6.301895	1	0
-6.204056	0.547279	1	0
-3.769269	-2.974466	1	0
-7.75208	8.598513	0	1
4.075592	5.420784	1	0
-8.275077	4.199332	0	1
5.84006	-1.559001	1	0
-6.192606	1.493275	1	0
-5.11904	0.06466	1	0
-5.789741	-9.022649	0	1
4.311798	7.205674	0	1
-4.315166	5.868688	1	0
2.488337	-5.133674	1	0
-9.695076	5.557401	0	1
-9.399885	-4.154029	0	1
4.131485	1.211165	1	0
2.202739	5.275947	1	0
0.352172	6.940312	1	0
-5.886037	0.584546	1	0
-2.486121	-2.481833	1	0
-7.816042	6.20373	0	1
-3.321365	1.086948	1	0
2.321708	1.318804	1	0
-5.585972	9.030886	0	1
0.524664	-7.462415	0	1
-8.690256	-7.987477	0	1
-8.743969	0.728205	0	1
8.177795	-1.556835	0	1
-9.863876	-1.131141	0	1
-4.380414	-1.341466	1	0
1.085792	-8.187987	0	1
-2.865779	-2.22327	1	0
7.233582	-4.073564	0	1
3.516177	7.605281	0	1
6.189114	9.809053	0	1
4.306776	2.767334	1	0
7.470184	9.3319	0	1
9.244832	5.769927	0	1
0.875689	5.487567	1	0
4.60951	-9.15231	0	1
-2.200979	-2.42885	1	0
4.748197	-3.872116	1	0
5.884165	-3.838013	1	0
8.377985	-1.636745	0	1
-3.574084	2.725263	1	0
-2.568113	-1.587039	1	0
-3.521443	-7.770449	0	1
5.509149	-6.032017	1	0
7.117341	-1.069149	0	1
-0.731035	3.201605	1	0
-5.173162	-6.188975	1	0
-4.646425	-5.697407	1	0
5.841541	-3.522167	1	0
0.342125	-4.525469	1	0
9.50008	2.798793	0	1
4.582267	0.529594	1	0
4.832772	-8.164127	0	1
-8.647378	-3.337964	0	1
5.469919	-3.584255	1	0
0.11227	4.312586	1	0
-2.720596	-0.350475	1	0
5.86964	-3.441694	1	0
-9.37717	-3.040008	0	1
4.874648	6.900133	1	0
-1.868854	2.309191	1	0
2.635632	0.217521	1	0
5.650814	-8.650099	0	1
-1.80363	-2.773596	1	0
7.753075	-9.544523	0	1
-7.401448	-4.909276	0	1
-4.114958	6.120056	1	0
7.291304	1.904453	0	1
-4.677492	7.121995	0	1
-7.504794	-5.57326	0	1
-5.91428	-6.893797	1	0
-8.799383	2.229742	0	1
-7.046245	0.609627	1	0
-9.763191	-2.126951	0	1
1.624026	5.175579	1	0
5.909229	6.531703	1	0
0.868833	-9.467801	0	1
-0.258488	2.744077	1	0
0.243086	-6.76821	1	0
-9.323024	-6.716933	0	1
-3.104533	5.025913	1	0
-5.916989	-8.270211	0	1
-3.503992	1.856013	1	0
-1.278573	4.185887	1	0
7.053661	0.749639	1	0
-9.099789	7.827582	0	1
-1.298403	-1.484785	1	0
-6.206777	7.733495	0	1
1.488026	-9.492653	0	1
-6.853237	-0.995595	1	0
8.661821	-4.454496	0	1
-6.474185	-0.526268	1	0
-3.916508	9.552674	0	1
-1.709146	-9.387103	0	1
-5.780893	9.159907	0	1
-4.668621	-5.89642	1	0
-2.302857	6.383232	1	0
5.655894	-8.443296	0	1
-2.133463	-7.011762	1	0
-8.924341	-5.636611	0	1
4.256942	-8.921001	0	1
4.779612	-9.977091	0	1
2.751392	8.005188	0	1
-6.400523	3.165929	1	0
1.974568	-2.562864	1	0
-0.073809	-6.549279	1	0
-4.33693	2.229058	1	0
4.239883	4.228	1	0
-3.054801	-7.625702	0	1
-1.180735	7.049162	1	0
-9.271481	4.6628	0	1
4.125575	-8.987514	0	1
0.154354	1.239974	1	0
2.240075	2.230137	1	0
3.516703	-8.775782	0	1
7.298591	-8.637751	0	1
-5.736413	-5.054375	1	0
-8.255288	-0.33782	0	1
-8.789397	1.681496	0	1
1.502177	6.846719	1	0
3.509808	-3.028125	1	0
5.480673	-5.227695	1	0
2.141067	9.766034	0	1
-9.871065	-1.947475	0	1
1.633034	-4.804328	1	0
-9.988539	-4.469537	0	1
6.956212	7.75166	0	1
6.048791	4.599189	1	0
5.574722	9.300434	0	1
-6.809787	-1.025252	1	0
-9.85564	-6.331077	0	1
7.124896	-7.875573	0	1
-5.041025	-8.214787	0	1
9.855163	2.94145	0	1
-8.942845	-9.194574	0	1
4.514251	2.479429	1	0
-1.343663	2.870311	1	0
1.328438	-4.375021	1	0
-0.745323	9.852946	0	1
7.05729	4.08689	1	0
5.84712	8.757801	0	1
2.237476	5.847942	1	0
0.465595	-8.072693	0	1
-4.462124	2.059385	1	0
2.155471	-5.13943	1	0
-8.856505	0.231572	0	1
-0.573302	-0.23242	1	0
-4.181781	-4.348503	1	0
-8.964252	7.366302	0	1
6.610564	-1.58293	1	0
-9.384581	-6.040101	0	1
1.79824	-4.963777	1	0
6.784694	6.028648	1	0
5.887832	-8.397501	0	1
3.459624	3.839411	1	0
-5.075627	1.08898	1	0
-4.740224	-7.319944	0	1
-8.020835	-9.777368	0	1
5.361742	-5.027127	1	0
1.961421	9.823994	0	1
-3.62966	8.518444	0	1
-9.824772	6.05996	0	1
-3.080729	4.80902	1	0
-6.588724	0.212812	1	0
4.545661	3.975515	1	0
3.494701	-8.706968	0	1
-4.774931	9.35641	0	1
0.110619	7.10764	0	1
7.060637	-4.87498	1	0
-8.556685	0.433884	0	1
4.70419	-3.373852	1	0
-7.378299	-7.149867	0	1
5.437575	-6.041844	1	0
-1.954392	2.868392	1	0
-2.265444	4.240666	1	0
6.95413	5.331233	1	0
-9.883104	0.742087	0	1
-0.419135	-1.568688	1	0
-8.973337	-4.821769	0	1
6.091152	-1.945385	1	0
-8.66246	1.101889	0	1
1.830179	-9.700742	0	1
1.715263	-0.444189	1	0
7.895771	-7.6853	0	1
-3.558893	4.764292	1	0
9.82674	-8.837149	0	1
-1.688315	-6.27975	1	0
8.864264	-7.011755	0	1
7.297781	2.436202	0	1
-6.948546	9.008748	0	1
6.175615	7.903976	0	1
5.85488	2.035516	1	0
-6.433265	0.136825	1	0
5.546915	7.059778	1	0
-0.949437	-8.81052	0	1
1.314587	7.349791	0	1
4.093106	-9.684557	0	1
-6.808868	-7.639552	0	1
3.51823	3.990754	1	0
6.436084	4.337941	1	0
-5.305383	5.190156	1	0
2.565665	-0.123151	1	0
-5.718229	-5.942261	1	0
3.564768	-8.317861	0	1
5.669676	-8.061683	0	1
-0.634571	-1.930972	1	0
3.523852	9.714383	0	1
-3.534259	-6.1573	1	0
-5.784904	-9.162326	0	1
7.326881	-6.423178	0	1
-2.861893	1.40245	1	0
2.80062	0.297701	1	0
-8.642228	-5.318381	0	1
7.505912	1.073582	0	1
-1.908319	6.628114	1	0
-8.208061	0.661987	0	1
-1.21893	0.563604	1	0
-9.526361	8.963802	0	1
-1.220654	0.884338	1	0
-7.354662	3.116017	0	1
0.292531	-5.515269	1	0
-3.860144	-0.048272	1	0
-6.329321	1.793432	1	0
4.393381	-9.065948	0	1
8.712421	-4.259456	0	1
9.567971	3.955615	0	1
7.728668	8.746557	0	1
-5.815859	-5.65047	1	0
-7.742004	-1.751262	0	1
6.364322	2.487748	1	0
1.289785	-3.447193	1	0
1.114029	-9.312112	0	1
-7.642507	-3.575069	0	1
-9.084214	-8.042053	0	1
-4.957239	3.354245	1	0
0.186902	3.171911	1	0
-2.691191	6.662772	1	0
1.506959	4.310432	1	0
7.923692	-7.123646	0	1
-4.990701	-3.682584	1	0
9.64049	-9.018321	0	1
-1.801281	3.587759	1	0
8.059878	7.841026	0	1
-5.061819	6.267772	1	0
3.950836	1.525535	1	0
-5.724567	7.098083	0	1
-2.481988	-6.08704	1	0
-8.802575	5.980848	0	1
4.360831	-1.792695	1	0
7.130809	-5.340528	0	1
-0.291357	1.239703	1	0
2.197518	7.650242	0	1
-1.234233	-0.173603	1	0
-4.764249	7.216058	0	1
8.816037	6.685098	0	1
-4.584476	-4.808954	1	0
6.953984	-8.532023	0	1
-4.015122	4.113606	1	0
7.519932	4.348175	0	1
-1.014711	1.098945	1	0
-9.872224	-3.972883	0	1
3.374046	9.760629	0	1
-5.063941	1.366088	1	0
-2.032735	4.92057	1	0
-6.617252	-2.405655	1	0
-1.611878	1.676829	1	0
-2.741124	-9.75695	0	1
-2.257422	-6.974694	1	0
-3.264411	-9.249124	0	1
6.028001	-5.831663	1	0
7.401562	-6.973858	0	1
-4.0897	8.647395	0	1
-1.170059	-7.961734	0	1
4.552695	3.102092	1	0
-1.596298	-3.987006	1	0
-8.071193	-1.655618	0	1
-4.979553	8.374208	0	1
-6.573434	-1.593004	1	0
8.042541	3.348203	0	1
-9.073798	5.080369	0	1
-6.070873	9.38477	0	1
-9.477988	8.817317	0	1
-2.59076	9.905256	0	1
7.959413	3.781662	0	1
5.981945	-4.663373	1	0
-5.446822	5.131872	1	0
5.420503	4.833519	1	0
5.862119	2.121496	1	0
1.185177	0.975361	1	0
6.593302	0.869488	1	0
-0.35792	2.276331	1	0
-3.104341	-5.679769	1	0
2.872214	1.235067	1	0
6.927998	1.147155	1	0
3.628145	5.776682	1	0
-2.506216	1.164405	1	0
2.072409	6.185264	1	0
-1.134359	-2.742423	1	0
5.626794	5.230207	1	0
-4.502968	-8.290275	0	1
3.849367	-1.282515	1	0
-7.973204	3.73466	0	1
7.778465	0.328309	0	1
-1.919027	-7.191594	0	1
-2.500675	-5.706528	1	0
-6.626014	-0.441508	1	0
6.51081	1.814049	1	0
1.215208	0.798518	1	0
-0.388164	-3.269898	1	0
-8.746047	-6.228545	0	1
2.194369	5.720101	1	0
-8.807814	-7.085262	0	1
-9.90456	-5.864879	0	1
-7.778564	2.598271	0	1
5.62059	-1.397445	1	0
2.646058	7.31799	0	1
5.793914	2.670077	1	0
4.04499	-4.837132	1	0
-3.034737	-6.270227	1	0
8.542658	4.173827	0	1
0.657341	-9.08517	0	1
4.57013	-9.323105	0	1
-0.778917	-6.64482	1	0
-4.991017	6.245864	1	0
-1.579087	-5.478348	1	0
9.287885	-6.315214	0	1
5.654395	-3.385797	1	0
9.912819	2.435137	0	1
-5.744038	4.869013	1	0
-3.968531	0.30506	1	0
6.363789	7.736212	0	1
-3.337201	-8.109625	0	1
2.074754	-8.083922	0	1
-7.933473	-0.172082	0	1
2.714581	1.8216	1	0
7.737453	-6.072049	0	1
0.364226	0.14683	1	0
-0.214485	8.578696	0	1
5.597414	4.154836	1	0
-1.992309	6.023292	1	0
-8.237619	3.224219	0	1
-4.117075	-7.435982	0	1
9.106447	-8.802201	0	1
6.05837	4.849354	1	0
0.554801	6.712179	1	0
5.726876	-4.069812	1	0
-5.515496	3.111097	1	0
6.754996	8.432013	0	1
-2.271636	0.871072	1	0
-9.725123	-3.758149	0	1
-3.552011	2.326506	1	0
-2.958009	-0.342883	1	0
-8.84217	0.370914	0	1
3.612268	8.568604	0	1
1.406491	-5.619483	1	0
2.523908	-3.503956	1	0
-7.154927	1.294236	0	1
-9.084836	5.952447	0	1
-7.753051	1.327814	0	1
-3.295545	8.675015	0	1
-2.995203	-4.511109	1	0
3.82542	-2.785483	1	0
9.083581	8.65898	0	1
1.905608	-1.149443	1	0
6.100135	-6.36317	1	0
5.381031	-5.611311	1	0
6.656837	-8.590854	0	1
-7.821903	-2.084322	0	1
9.102715	-2.054607	0	1
-9.417315	-1.04794	0	1
9.989501	8.006157	0	1
2.319484	-9.690349	0	1
-6.893364	-2.172185	1	0
1.05055	-1.857755	1	0
-6.165935	9.058067	0	1
2.025035	-5.071582	1	0
-8.989813	-3.998467	0	1
-9.411998	3.873977	0	1
-3.9213	-8.180643	0	1
-7.259446	-8.30497	0	1
5.174581	-6.355752	1	0
-4.852323	-1.585621	1	0
-4.409105	3.045142	1	0
-0.584485	-0.34945	1	0
4.362882	-5.802637	1	0
2.689932	-6.572918	1	0
2.016915	-9.775652	0	1
-0.853859	-8.997505	0	1
-3.442831	-3.893458	1	0
8.715832	-9.121851	0	1
7.994988	-5.265311	0	1
3.882756	6.763855	1	0
-5.178921	-4.718174	1	0
6.883563	6.890644	1	0
-0.396166	9.56128	0	1
-3.172232	8.639209	0	1
-2.191014	3.218244	1	0
-4.466985	3.373485	1	0
-9.757922	-8.267398	0	1
3.172792	-8.201242	0	1
-5.098991	-1.260738	1	0
4.044974	-3.651235	1	0
-8.802694	-1.244712	0	1
7.440907	-0.88146	0	1
0.342444	-1.082165	1	0
4.686557	-8.954	0	1
4.036509	0.067705	1	0
1.005808	0.810809	1	0
-1.592998	-7.68518	0	1
-5.16185	6.360501	1	0
-8.116571	8.419566	0	1
0.041245	-5.837764	1	0
2.405517	-7.988428	0	1
-9.288952	-1.344208	0	1
4.662047	5.418235	1	0
4.338574	1.266784	1	0
3.675707	3.578879	1	0
7.292143	-5.828108	0	1
-9.897281	-9.706978	0	1
0.505959	-8.227343	0	1
7.023564	-3.039813	1	0
-6.913904	6.598809	1	0
5.165113	-6.097991	1	0
4.655854	-7.756103	0	1
-2.320166	7.82148	0	1
3.525174	6.912296	1	0
-6.191252	-5.686516	1	0
7.617845	-3.504067	0	1
-4.22455	0.957414	1	0
9.52891	-7.819154	0	1
7.612191	5.07175	0	1
2.084736	3.397004	1	0
-5.11963	4.50906	1	0
2.132775	-8.122503	0	1
-9.146613	7.659129	0	1
-3.039719	5.461919	1	0
6.507325	-6.366315	1	0
7.134827	-2.516194	0	1
-7.301961	0.68021	0	1
3.560047	-6.763795	1	0
6.10753	6.722392	1	0
7.039639	-8.275632	0	1
-8.402286	0.267695	0	1
-9.155222	9.568706	0	1
9.635743	5.72542	0	1
8.263604	-2.287909	0	1
-2.255999	-6.084864	1	0
7.024795	7.400179	0	1
0.670113	5.859094	1	0
-2.001837	7.260531	0	1
-9.797885	-0.910811	0	1
4.122183	-6.269607	1	0
-0.123497	2.099699	1	0
7.075466	7.687733	0	1
-1.926522	4.620649	1	0
8.301464	8.246936	0	1
4.39639	0.626398	1	0
3.621952	-7.205882	0	1
6.936159	-5.483479	1	0
3.613311	-9.551022	0	1
-9.049474	-6.157171	0	1
0.944155	9.654033	0	1
-5.819771	3.208853	1	0
9.856978	-4.804297	0	1
7.740818	-4.931648	0	1
9.402237	3.758652	0	1
-5.662186	-9.571669	0	1
-2.062306	-2.46674	1	0
-6.156828	-1.199819	1	0
7.407352	-2.075893	0	1
-5.632143	-9.792074	0	1
-2.455039	-6.347394	1	0
6.14951	-7.548161	0	1
-8.876201	-4.601337	0	1
-1.411692	0.964479	1	0
-8.140006	2.152349	0	1
7.898137	1.07105	0	1
0.030183	1.210131	1	0
8.354883	6.605794	0	1
4.760278	-9.992101	0	1
-9.575789	7.208671	0	1
9.21647	-4.836957	0	1
-1.304686	-5.771435	1	0
9.359504	-7.23396	0	1
-8.417848	2.01569	0	1
8.84196	-2.334631	0	1
-2.865196	8.736856	0	1
8.791578	8.692326	0	1
-5.15619	6.148395	1	0
6.166976	2.749956	1	0
-8.779734	7.430797	0	1
2.479857	4.844865	1	0
-1.349394	1.155716	1	0
8.933213	5.921919	0	1
-0.826043	8.89395	0	1
1.694321	3.915564	1	0
-1.157817	7.901897	0	1
2.297694	5.915957	1	0
4.995191	6.04608	1	0
9.526006	-8.955251	0	1
5.745616	4.441066	1	0
-2.665311	6.576439	1	0
8.327753	-0.343807	0	1
-3.762828	-6.719641	1	0
-1.339874	-5.44505	1	0
8.506123	-9.214471	0	1
8.324197	8.783704	0	1
8.066835	8.603335	0	1
-0.628302	-7.260569	0	1
1.012816	5.070999	1	0
6.213113	-9.73972	0	1
0.689953	-2.418857	1	0
0.234393	7.575003	0	1
9.002617	0.390202	0	1
-0.931444	2.307981	1	0
6.229563	-4.780873	1	0
-5.892781	9.415034	0	1
-6.900096	-3.614467	1	0
6.965945	-7.193013	0	1
8.822745	-0.483705	0	1
-6.374125	-1.282178	1	0
6.03507	7.569257	0	1
6.479541	2.988307	1	0
3.909589	5.966151	1	0
-5.661113	8.411024	0	1
-5.440391	5.567424	1	0
1.053385	6.088917	1	0
1.81295	1.939673	1	0
2.858211	9.509254	0	1
-5.167645	-2.773845	1	0
4.098123	1.987207	1	0
0.998437	-9.405628	0	1
-4.648513	1.501218	1	0
5.634608	-4.812501	1	0
-1.507385	-7.926687	0	1
-3.459737	8.464806	0	1
-4.274627	6.027717	1	0
2.014863	-1.995464	1	0
1.230242	-4.282351	1	0
-0.931321	5.031791	1	0
9.160408	4.469327	0	1
1.332025	8.095054	0	1
-4.609765	-7.513006	0	1
-9.02231	-5.14089	0	1
4.023985	7.517212	0	1
9.134734	5.326481	0	1
6.571532	-3.913878	1	0
9.262389	9.168971	0	1
-2.352005	-8.73819	0	1
5.212708	9.341804	0	1
-5.371925	-3.959015	1	0
-1.835243	-2.191997	1	0
5.557669	4.642632	1	0
-1.932392	-9.763598	0	1
5.447305	8.312819	0	1
6.558329	0.669942	1	0
6.506535	-6.658401	1	0
-8.534644	-2.023524	0	1
1.750305	-9.583212	0	1
5.515158	-7.989967	0	1
-8.763135	-2.24047	0	1
3.148112	-1.597597	1	0
0.492178	7.549331	0	1
5.276342	1.867701	1	0
-5.634475	-7.323981	0	1
3.964947	-9.763703	0	1
-1.231679	-1.070787	1	0
-0.306754	-4.641688	1	0
6.344365	2.022905	1	0
8.927788	-6.867084	0	1
-9.410716	0.269089	0	1
-9.950925	5.525695	0	1
-3.246751	9.409273	0	1
-0.848156	-4.045204	1	0
-1.323269	-3.960498	1	0
-1.522292	-8.796474	0	1
-5.960334	-8.326111	0	1
-4.252628	-4.623165	1	0
4.87644	6.567909	1	0
-4.269946	-1.533614	1	0
-3.421746	-8.954202	0	1
3.075025	6.000558	1	0
-9.195571	-5.904321	0	1
6.579488	3.676716	1	0
-8.748252	-5.365062	0	1
9.918383	-5.919329	0	1
-1.243443	-7.16907	0	1
-4.29773	4.457671	1	0
-9.786156	4.253359	0	1
-4.761615	7.784695	0	1
-3.294254	6.455384	1	0
-2.533506	-6.462773	1	0
3.243487	8.635359	0	1
7.717955	-4.135386	0	1
-2.775083	-0.51997	1	0
-3.31941	5.4648	1	0
8.542506	-5.006739	0	1
-5.39253	2.688116	1	0
4.898314	-3.640287	1	0
2.090511	-7.213765	0	1
0.671375	5.150305	1	0
-4.698643	6.5752	1	0
-6.361327	-9.736892	0	1
4.212233	-3.662356	1	0
-3.562051	9.14452	0	1
8.083138	8.090832	0	1
-7.328051	-1.045912	0	1
-9.643429	-1.367718	0	1
-4.681347	7.394142	0	1
-9.099107	-2.619718	0	1
-2.409971	6.202531	1	0
-4.337884	7.210731	0	1
5.566641	9.377303	0	1
-8.893639	-1.474888	0	1
-8.032077	-1.235517	0	1
7.482466	-6.031681	0	1
-6.154084	-1.162154	1	0
-5.900155	-0.59943	1	0
-3.526719	-8.952371	0	1
-3.035379	0.256716	1	0
9.268559	-1.661993	0	1
-0.831823	0.773607	1	0
-5.91922	-6.322165	1	0
-6.443219	1.155634	1	0
9.997521	3.425763	0	1
5.292915	-0.731419	1	0
-9.03417	-3.871371	0	1
8.323571	-4.922862	0	1
-6.041119	2.4362	1	0
-4.723146	-8.895747	0	1
-6.772329	7.327911	0	1
-2.610117	-7.534678	0	1
7.167936	-6.221165	0	1
-0.81369	-1.187235	1	0
7.099747	8.751574	0	1
3.811395	-4.077084	1	0
9.019917	0.056265	0	1
6.552483	-1.427615	1	0
-7.200155	3.712119	0	1
8.374791	7.652921	0	1
2.140667	5.911339	1	0
-0.875093	2.041089	1	0
1.985439	-6.030338	1	0
-3.170703	-2.138995	1	0
-3.776781	1.224934	1	0
2.280616	1.605723	1	0
-1.450722	-0.464686	1	0
-8.312566	-2.611288	0	1
9.621103	7.284792	0	1
-1.610442	-6.382521	1	0
-8.641427	1.951486	0	1
-7.643951	-9.21935	0	1
-7.274901	-6.07728	0	1
-1.946513	7.850661	0	1
1.69987	-0.660957	1	0
-0.587262	3.73304	1	0
0.974201	-5.485827	1	0
3.735849	4.041121	1	0
5.39373	-7.172875	0	1
9.816744	7.468979	0	1
4.701832	8.60026	0	1
-2.615167	8.947045	0	1
-8.221542	4.816986	0	1
7.408509	-3.178718	0	1
-4.95663	-6.280857	1	0
-8.956924	-7.460762	0	1
1.079251	-9.292076	0	1
-6.73273	-2.411914	1	0
0.658883	3.864186	1	0
-0.887361	-6.981041	1	0
-8.874986	2.447984	0	1
4.538103	-0.364577	1	0
8.954755	-5.440328	0	1
6.378305	-1.616929	1	0
9.556326	0.657801	0	1
2.135206	7.173154	0	1
2.0455	-9.360031	0	1
3.393138	-2.487883	1	0
2.134614	-4.608034	1	0
9.535064	7.011114	0	1
4.428422	-0.671151	1	0
4.929546	6.100175	1	0
-1.518254	0.633866	1	0
-6.081537	1.794629	1	0
8.057788	8.589136	0	1
-1.230202	6.101274	1	0
1.337836	-8.956773	0	1
-8.103642	-1.529776	0	1
1.403542	-7.472924	0	1
-5.332819	-8.244391	0	1
-7.183579	2.604684	0	1
-8.103103	-8.419909	0	1
2.638843	7.029036	1	0
8.126401	-8.083333	0	1
9.833817	-5.817958	0	1
-2.177312	-6.738897	1	0
4.225762	1.180171	1	0
8.279473	-4.584992	0	1
-0.3253	-2.517118	1	0
-4.110825	-0.018435	1	0
4.877014	2.481802	1	0
0.645926	-4.812757	1	0
-4.979048	-0.319305	1	0
-5.363162	1.129827	1	0
9.360281	3.106314	0	1
3.766538	1.312695	1	0
-9.450718	8.947569	0	1
-3.402001	-3.509362	1	0
5.406015	3.406964	1	0
1.700844	7.588146	0	1
-7.072608	-1.840985	0	1
2.988886	-0.988077	1	0
-4.756934	6.544658	1	0
6.702094	-6.771294	1	0
-3.122254	4.964707	1	0
4.790008	-4.741247	1	0
5.825412	-6.203929	1	0
-6.503418	4.700107	1	0
8.919878	-9.360398	0	1
-0.902774	-6.682613	1	0
2.034799	2.372893	1	0
2.999535	-7.05191	1	0
1.6131	-8.9217	0	1
-3.623564	-2.902264	1	0
-6.277412	4.133382	1	0
8.070407	5.369161	0	1
-9.386626	-2.16495	0	1
-4.211595	7.432556	0	1
-4.721457	6.746974	1	0
0.898832	-7.052193	1	0
-0.456003	-7.749651	0	1
3.657787	-4.984253	1	0
-2.208857	-9.871716	0	1
0.333643	8.107437	0	1
-8.102147	-8.366524	0	1
-1.737752	0.179005	1	0
8.254921	1.320099	0	1
6.835867	6.694601	1	0
-6.375456	-4.043006	1	0
0.277973	-5.463033	1	0
4.420153	-9.658126	0	1
-3.254303	3.227427	1	0
-3.490809	-6.514461	1	0
4.8608	6.666936	1	0
-2.177595	-9.199437	0	1
-8.89622	-2.559794	0	1
3.680222	3.419887	1	0
-9.627648	4.323332	0	1
-7.642702	1.557052	0	1
5.916366	6.167605	1	0
-1.365172	6.069884	1	0
7.895681	-1.30514	0	1
8.026041	2.579977	0	1
3.960495	-3.072057	1	0
1.887243	-1.071787	1	0
-0.414385	8.407436	0	1
-2.038478	-2.387098	1	0
9.911029	4.59921	0	1
-3.237542	-6.663948	1	0
2.293119	-8.402028	0	1
-9.580972	-4.673402	0	1
3.628607	-7.575816	0	1
